1.804337500000000000e+06
1.788548000000000000e+06
1.773094000000000000e+06
1.807438500000000000e+06
2.000660500000000000e+06
2.202848000000000000e+06
2.262747000000000000e+06
2.296790500000000000e+06
2.304460500000000000e+06
2.284647500000000000e+06
2.315456500000000000e+06
2.359525000000000000e+06
2.377220500000000000e+06
2.365056000000000000e+06
2.340562000000000000e+06
2.335126000000000000e+06
2.302921000000000000e+06
2.250577500000000000e+06
2.216844000000000000e+06
2.190210000000000000e+06
2.161973000000000000e+06
2.140359000000000000e+06
2.144939000000000000e+06
2.154963000000000000e+06
2.143295000000000000e+06
2.114625000000000000e+06
2.078039000000000000e+06
2.045914000000000000e+06
2.017623500000000000e+06
1.987419500000000000e+06
1.953409500000000000e+06
1.923746000000000000e+06
1.898434000000000000e+06
1.860380000000000000e+06
1.807753500000000000e+06
1.748151500000000000e+06
1.684949000000000000e+06
1.628141000000000000e+06
1.579366500000000000e+06
1.535992500000000000e+06
1.498269500000000000e+06
1.469533500000000000e+06
1.447516500000000000e+06
1.422827500000000000e+06
1.389348000000000000e+06
1.343152500000000000e+06
1.287712000000000000e+06
1.234171500000000000e+06
1.189468500000000000e+06
1.152737000000000000e+06
1.120183000000000000e+06
1.097181500000000000e+06
1.084355000000000000e+06
1.066999500000000000e+06
1.037591000000000000e+06
9.986400000000000000e+05
9.573515000000000000e+05
9.222970000000000000e+05
8.944625000000000000e+05
8.664090000000000000e+05
8.315470000000000000e+05
7.949500000000000000e+05
7.618675000000000000e+05
7.295145000000000000e+05
6.949820000000000000e+05
6.556270000000000000e+05
6.125620000000000000e+05
5.710775000000000000e+05
5.318850000000000000e+05
4.912420000000000000e+05
4.480060000000000000e+05
4.068255000000000000e+05
3.701315000000000000e+05
3.358635000000000000e+05
3.054025000000000000e+05
2.705520000000000000e+05
2.287490000000000000e+05
1.898555000000000000e+05
1.590315000000000000e+05
1.340260000000000000e+05
1.141640000000000000e+05
9.932650000000000000e+04
8.595500000000000000e+04
7.309600000000000000e+04
6.146000000000000000e+04
5.115850000000000000e+04
4.162150000000000000e+04
3.289500000000000000e+04
2.538100000000000000e+04
1.941950000000000000e+04
1.464500000000000000e+04
1.059650000000000000e+04
7.415000000000000000e+03
5.074000000000000000e+03
3.398000000000000000e+03
2.236000000000000000e+03
1.428500000000000000e+03
8.775000000000000000e+02
5.145000000000000000e+02
2.830000000000000000e+02
